15/04/20 18:05:44 INFO bsp.GroomServer: BSPPeerChild starting
15/04/20 18:05:46 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
15/04/20 18:05:46 INFO bsp.GroomServer: Starting peer for step -1 state = RUNNING
15/04/20 18:05:50 INFO bsp.GroomServer: instantiating BSPPeerImpl
15/04/20 18:05:50 INFO ipc.Server: Starting Socket Reader #1 for port 61001
15/04/20 18:05:50 INFO ipc.Server: IPC Server Responder: starting
15/04/20 18:05:50 INFO ipc.Server: IPC Server listener on 61001: starting
15/04/20 18:05:50 INFO ipc.Server: IPC Server handler 0 on 61001: starting
15/04/20 18:05:50 INFO ipc.Server: IPC Server handler 2 on 61001: starting
15/04/20 18:05:50 INFO ipc.Server: IPC Server handler 1 on 61001: starting
15/04/20 18:05:50 INFO ipc.Server: IPC Server handler 3 on 61001: starting
15/04/20 18:05:50 INFO message.HamaMessageManagerImpl: BSPPeer address:master port:61001
15/04/20 18:05:50 INFO ipc.Server: IPC Server handler 4 on 61001: starting
15/04/20 18:05:51 INFO sync.ZKSyncClient: Initializing ZK Sync Client
15/04/20 18:05:51 INFO sync.ZooKeeperSyncClientImpl: Start connecting to Zookeeper! At master/172.28.128.6:61001
15/04/20 18:05:52 INFO bsp.GroomServer: instantiating BSPPeerImpl done, starting BSPTask now!
15/04/20 18:05:52 INFO bsp.BSPTask: Starting runBSP from BSPTask
15/04/20 18:05:52 INFO bsp.BSPTask: [BSPTask.java] Starting with bsp.setup
15/04/20 18:05:52 INFO graph.GraphJobRunner: [GraphJobRunner] Entering setup.
15/04/20 18:05:52 INFO graph.GraphJobRunner: 50 vertices are loaded into master:61001
15/04/20 18:05:52 INFO graph.Vertex: Setting 85 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 83 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 81 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 41 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 38 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 36 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 34 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 32 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 78 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 76 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 72 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 74 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 70 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 30 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 25 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 27 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 21 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 23 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 69 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 29 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 65 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 67 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 63 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 61 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 56 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 5 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 54 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 7 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 1 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 58 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 3 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 98 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 9 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 90 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 92 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 94 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 18 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 96 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 14 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 16 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 50 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 10 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 12 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 52 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 43 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 45 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 47 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 49 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 87 value 0.01
15/04/20 18:05:52 INFO graph.Vertex: Setting 89 value 0.01
15/04/20 18:05:52 INFO bsp.BSPTask: [BSPTask.java] Starting with bsp.bsp
15/04/20 18:05:52 INFO graph.GraphJobRunner: Entered GraphRunner.bsp. Is recovery task? false
15/04/20 18:05:52 INFO graph.GraphJobRunner: master:61001
15/04/20 18:05:52 INFO graph.Vertex: Setting 1 value 0.009613636363636364
15/04/20 18:05:52 INFO graph.Vertex: Setting 10 value 0.011931818181818184
15/04/20 18:05:52 INFO graph.Vertex: Setting 12 value 0.006213636363636364
15/04/20 18:05:52 INFO graph.Vertex: Setting 14 value 0.011176262626262628
15/04/20 18:05:52 INFO graph.Vertex: Setting 16 value 0.008609090909090908
15/04/20 18:05:52 INFO graph.Vertex: Setting 18 value 0.006368181818181819
15/04/20 18:05:52 INFO graph.Vertex: Setting 21 value 0.013940909090909094
15/04/20 18:05:52 INFO graph.Vertex: Setting 23 value 0.00955353535353535
15/04/20 18:05:52 INFO graph.Vertex: Setting 25 value 0.010326262626262626
15/04/20 18:05:52 INFO graph.Vertex: Setting 27 value 0.01048080808080808
15/04/20 18:05:52 INFO graph.Vertex: Setting 29 value 0.008763636363636364
15/04/20 18:05:52 INFO graph.Vertex: Setting 3 value 0.011176262626262626
15/04/20 18:05:52 INFO graph.Vertex: Setting 30 value 0.00884090909090909
15/04/20 18:05:52 INFO graph.Vertex: Setting 32 value 0.008686363636363636
15/04/20 18:05:52 INFO graph.Vertex: Setting 34 value 0.011854545454545456
15/04/20 18:05:52 INFO graph.Vertex: Setting 36 value 0.0121979797979798
15/04/20 18:05:52 INFO graph.Vertex: Setting 38 value 0.011004545454545454
15/04/20 18:05:52 INFO graph.Vertex: Setting 41 value 0.006986363636363636
15/04/20 18:05:52 INFO graph.Vertex: Setting 43 value 0.010927272727272728
15/04/20 18:05:52 INFO graph.Vertex: Setting 45 value 0.00878080808080808
15/04/20 18:05:52 INFO graph.Vertex: Setting 47 value 0.007913636363636364
15/04/20 18:05:52 INFO graph.Vertex: Setting 49 value 0.006986363636363636
15/04/20 18:05:52 INFO graph.Vertex: Setting 5 value 0.011081818181818182
15/04/20 18:05:52 INFO graph.Vertex: Setting 50 value 0.010248989898989898
15/04/20 18:05:52 INFO graph.Vertex: Setting 52 value 0.01048080808080808
15/04/20 18:05:52 INFO graph.Vertex: Setting 54 value 0.007836363636363636
15/04/20 18:05:52 INFO graph.Vertex: Setting 56 value 0.009613636363636364
15/04/20 18:05:52 INFO graph.Vertex: Setting 58 value 0.01048080808080808
15/04/20 18:05:52 INFO graph.Vertex: Setting 61 value 0.011777272727272727
15/04/20 18:05:52 INFO graph.Vertex: Setting 63 value 0.00969090909090909
15/04/20 18:05:52 INFO graph.Vertex: Setting 65 value 0.009459090909090907
15/04/20 18:05:52 INFO graph.Vertex: Setting 67 value 0.012026262626262628
15/04/20 18:05:52 INFO graph.Vertex: Setting 69 value 0.006986363636363636
15/04/20 18:05:52 INFO graph.Vertex: Setting 7 value 0.011159090909090908
15/04/20 18:05:52 INFO graph.Vertex: Setting 70 value 0.007235353535353536
15/04/20 18:05:52 INFO graph.Vertex: Setting 72 value 0.012644444444444448
15/04/20 18:05:52 INFO graph.Vertex: Setting 74 value 0.007913636363636364
15/04/20 18:05:52 INFO graph.Vertex: Setting 76 value 0.0117
15/04/20 18:05:52 INFO graph.Vertex: Setting 78 value 0.00963080808080808
15/04/20 18:05:52 INFO graph.Vertex: Setting 81 value 0.00884090909090909
15/04/20 18:05:52 INFO graph.Vertex: Setting 83 value 0.010231818181818182
15/04/20 18:05:52 INFO graph.Vertex: Setting 85 value 0.00799090909090909
15/04/20 18:05:52 INFO graph.Vertex: Setting 87 value 0.011004545454545454
15/04/20 18:05:52 INFO graph.Vertex: Setting 89 value 0.009536363636363636
15/04/20 18:05:52 INFO graph.Vertex: Setting 9 value 0.010403535353535354
15/04/20 18:05:52 INFO graph.Vertex: Setting 90 value 0.011777272727272728
15/04/20 18:05:52 INFO graph.Vertex: Setting 92 value 0.00938181818181818
15/04/20 18:05:52 INFO graph.Vertex: Setting 94 value 0.007080808080808081
15/04/20 18:05:52 INFO graph.Vertex: Setting 96 value 0.010077272727272726
15/04/20 18:05:52 INFO graph.Vertex: Setting 98 value 0.010403535353535352
15/04/20 18:05:53 INFO graph.GraphJobRunner: master:61001
15/04/20 18:05:53 INFO graph.Vertex: Setting 1 value 0.00919532943067034
15/04/20 18:05:53 INFO graph.Vertex: Setting 10 value 0.012363924931129476
15/04/20 18:05:53 INFO graph.Vertex: Setting 12 value 0.0062789864554637295
15/04/20 18:05:53 INFO graph.Vertex: Setting 14 value 0.010950681333537394
15/04/20 18:05:53 INFO graph.Vertex: Setting 16 value 0.008512160468319558
15/04/20 18:05:53 INFO graph.Vertex: Setting 18 value 0.005636990587695134
15/04/20 18:05:53 INFO graph.Vertex: Setting 21 value 0.013437215794306704
15/04/20 18:05:53 INFO graph.Vertex: Setting 23 value 0.009029835271911028
15/04/20 18:05:53 INFO graph.Vertex: Setting 25 value 0.011129467962452809
15/04/20 18:05:53 INFO graph.Vertex: Setting 27 value 0.010786622921130496
15/04/20 18:05:53 INFO graph.Vertex: Setting 29 value 0.00868375665748393
15/04/20 18:05:53 INFO graph.Vertex: Setting 3 value 0.011417457172737476
15/04/20 18:05:53 INFO graph.Vertex: Setting 30 value 0.008433350091827364
15/04/20 18:05:53 INFO graph.Vertex: Setting 32 value 0.0081078992194674
15/04/20 18:05:53 INFO graph.Vertex: Setting 34 value 0.012127887970615243
15/04/20 18:05:53 INFO graph.Vertex: Setting 36 value 0.013184128532802776
15/04/20 18:05:53 INFO graph.Vertex: Setting 38 value 0.011528673094582186
15/04/20 18:05:53 INFO graph.Vertex: Setting 41 value 0.006695705004591369
15/04/20 18:05:53 INFO graph.Vertex: Setting 43 value 0.010421323691460054
15/04/20 18:05:53 INFO graph.Vertex: Setting 45 value 0.008486795327007449
15/04/20 18:05:53 INFO graph.Vertex: Setting 47 value 0.007955367539026629
15/04/20 18:05:53 INFO graph.Vertex: Setting 49 value 0.007205900137741047
15/04/20 18:05:53 INFO graph.Vertex: Setting 5 value 0.011430595270890725
15/04/20 18:05:53 INFO graph.Vertex: Setting 50 value 0.010964818513416998
15/04/20 18:05:53 INFO graph.Vertex: Setting 52 value 0.011084247806346294
15/04/20 18:05:53 INFO graph.Vertex: Setting 54 value 0.007959168732782369
15/04/20 18:05:53 INFO graph.Vertex: Setting 56 value 0.00861553810835629
15/04/20 18:05:53 INFO graph.Vertex: Setting 58 value 0.01064593408835833
15/04/20 18:05:53 INFO graph.Vertex: Setting 61 value 0.011808985766758495
15/04/20 18:05:53 INFO graph.Vertex: Setting 63 value 0.009145152892561983
15/04/20 18:05:53 INFO graph.Vertex: Setting 65 value 0.010166795913682277
15/04/20 18:05:53 INFO graph.Vertex: Setting 67 value 0.012022046015712683
15/04/20 18:05:53 INFO graph.Vertex: Setting 69 value 0.00694914393939394
15/04/20 18:05:53 INFO graph.Vertex: Setting 7 value 0.011847356749311295
15/04/20 18:05:53 INFO graph.Vertex: Setting 70 value 0.006510892664013876
15/04/20 18:05:53 INFO graph.Vertex: Setting 72 value 0.013487088358330781
15/04/20 18:05:53 INFO graph.Vertex: Setting 74 value 0.007801977272727272
15/04/20 18:05:53 INFO graph.Vertex: Setting 76 value 0.013007001836547292
15/04/20 18:05:53 INFO graph.Vertex: Setting 78 value 0.00889062338026732
